"REF_DATE","GEO","DGUID","North American Product Classification System (NAPCS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-06","Canada","2016A000011124","Non-metallic minerals [M31]","Index, 202001=100","403","units","0","v1230998177","1.43","99.6","","","","1"
"2018-06","Canada","2016A000011124","Potash [161]","Index, 202001=100","403","units","0","v1230998178","1.44","98.5","","","","1"
"2018-06","Canada","2016A000011124","Potash [16111]","Index, 202001=100","403","units","0","v1230998179","1.45","98.5","","","","1"
"2018-06","Canada","2016A000011124","Stone, sand, gravel, clay, and refractory minerals [162]","Index, 202001=100","403","units","0","v1230998180","1.46","99.9","","","","1"
"2018-06","Canada","2016A000011124","Stone [16211]","Index, 202001=100","403","units","0","v1230998181","1.47","95.8","","","","1"
"2018-06","Canada","2016A000011124","Crushed stone [162112]","Index, 202001=100","403","units","0","v1324952529","1.82","95.8","","","","1"
"2018-06","Canada","2016A000011124","Sand, gravel, clay, and refractory minerals [16212]","Index, 202001=100","403","units","0","v1230998182","1.48","100.7","","","","1"
"2018-06","Canada","2016A000011124","Diamonds and other non-metallic minerals (except cut gemstones) [163]","Index, 202001=100","403","units","0","v1230998183","1.49","99.8","","","","1"
"2018-06","Canada","2016A000011124","Non-metallic minerals (except diamonds) [16312]","Index, 202001=100","403","units","0","v1230998185","1.51","99.8","","","","1"
"2018-06","Canada","2016A000011124","Logs, pulpwood, natural rubber and other forestry products [M41]","Index, 202001=100","403","units","0","v1230998186","1.52","104.7","","","","1"
"2018-06","Canada","2016A000011124","Logs, pulpwood and other forestry products [131]","Index, 202001=100","403","units","0","v1230998187","1.53","105.0","","","","1"
"2018-06","Canada","2016A000011124","Logs and bolts [13111]","Index, 202001=100","403","units","0","v1230998188","1.54","106.1","E","","","1"
"2018-06","Canada","2016A000011124","Pulpwood [13112]","Index, 202001=100","403","units","0","v1230998189","1.55","91.5","E","","","1"
"2018-06","Canada","2016A000011124","Rough untreated poles, posts and piling [13113]","Index, 202001=100","403","units","0","v1230998190","1.56","106.1","E","","","1"
"2018-06","Canada","2016A000011124","Natural rubber [282M]","Index, 202001=100","403","units","0","v1230998191","1.57","93.6","","","","1"
"2018-06","Canada","2016A000011124","Natural rubber [28211M]","Index, 202001=100","403","units","0","v1230998192","1.58","93.6","","","","1"
"2018-06","Canada","2016A000011124","Metal ores, concentrates and scrap [M61]","Index, 202001=100","403","units","0","v1230998193","1.59","106.4","","","","1"
"2018-06","Canada","2016A000011124","Iron ores and concentrates [151]","Index, 202001=100","403","units","0","v1230998194","1.60","68.1","","","","1"
"2018-06","Canada","2016A000011124","Iron ores and concentrates [15111]","Index, 202001=100","403","units","0","v1230998195","1.61","68.1","","","","1"
"2018-06","Canada","2016A000011124","Copper ores and concentrates [152]","Index, 202001=100","403","units","0","v1230998196","1.62","115.2","E","","","1"
"2018-06","Canada","2016A000011124","Copper ores and concentrates [15211]","Index, 202001=100","403","units","0","v1230998197","1.63","115.2","","","","1"
"2018-06","Canada","2016A000011124","Nickel ores and concentrates [153]","Index, 202001=100","403","units","0","v1230998198","1.64","106.4","E","","","1"
"2018-06","Canada","2016A000011124","Nickel ores and concentrates [15311]","Index, 202001=100","403","units","0","v1230998199","1.65","106.4","","","","1"
"2018-06","Canada","2016A000011124","Radioactive ores and concentrates [154]","Index, 202001=100","403","units","0","v1230998200","1.66","115.1","E","","","1"
"2018-06","Canada","2016A000011124","Radioactive ores and concentrates [15411]","Index, 202001=100","403","units","0","v1230998201","1.67","115.1","","","","1"
"2018-06","Canada","2016A000011124","Other metal ores and concentrates [155]","Index, 202001=100","403","units","0","v1230998202","1.68","99.3","E","","","1"
"2018-06","Canada","2016A000011124","Gold, silver, and platinum group metal ores and concentrates [15511]","Index, 202001=100","403","units","0","v1230998203","1.69","85.7","E","","","1"
"2018-06","Canada","2016A000011124","Gold ores, concentrates and mill bullion [155111]","Index, 202001=100","403","units","0","v1324952530","1.83","83.2","","","","1"
"2018-06","Canada","2016A000011124","Silver ores, concentrates and mill bullion [155112]","Index, 202001=100","403","units","0","v1324952531","1.84","92.1","","","","1"
"2018-06","Canada","2016A000011124","Bauxite and aluminum oxide [15521]","Index, 202001=100","403","units","0","v1230998204","1.70","102.1","E","","","1"
"2018-06","Canada","2016A000011124","Lead and zinc ores and concentrates [15522]","Index, 202001=100","403","units","0","v1230998205","1.71","128.6","","","","1"
"2018-06","Canada","2016A000011124","Other metal ores and concentrates, n.e.c. [15523]","Index, 202001=100","403","units","0","v1230998206","1.72","139.6","","","","1"
"2018-06","Canada","2016A000011124","Waste and scrap of metal [156]","Index, 202001=100","403","units","0","v1230998207","1.73","126.7","","","","1"
"2018-06","Canada","2016A000011124","Waste and scrap of iron and steel [15611]","Index, 202001=100","403","units","0","v1230998208","1.74","110.8","","","","1"
"2018-06","Canada","2016A000011124","Waste and scrap of non-ferrous metals [15612]","Index, 202001=100","403","units","0","v1230998209","1.75","139.2","E","","","1"
"2018-07","Canada","2016A000011124","Total, Raw materials price indexes (RMPI)","Index, 202001=100","403","units","0","v1230998135","1.1","111.0","","","","1"
"2018-07","Canada","2016A000011124","Crude energy products [M51]","Index, 202001=100","403","units","0","v1230998136","1.2","125.6","","","","1"
"2018-07","Canada","2016A000011124","Crude oil and bitumen [141]","Index, 202001=100","403","units","0","v1230998137","1.3","126.5","","","","1"
"2018-07","Canada","2016A000011124","Conventional crude oil [14111]","Index, 202001=100","403","units","0","v1230998138","1.4","125.9","","","","1"
"2018-07","Canada","2016A000011124","Natural gas [142]","Index, 202001=100","403","units","0","v1230998141","1.7","105.1","","","","1"
"2018-07","Canada","2016A000011124","Coal [144]","Index, 202001=100","403","units","0","v1230998142","1.8","110.4","E","","","1"
"2018-07","Canada","2016A000011124","Hard coal [14411]","Index, 202001=100","403","units","0","v1230998143","1.9","110.5","E","","","1"
"2018-07","Canada","2016A000011124","Brown coal [14412]","Index, 202001=100","403","units","0","v1230998144","1.10","110.5","E","","","1"
"2018-07","Canada","2016A000011124","Fuel wood and solid fuel products n.e.c. [14512]","Index, 202001=100","403","units","0","v1230998146","1.12","104.1","E","","","1"
"2018-07","Canada","2016A000011124","Steam and heated or cooled air or water [14513]","Index, 202001=100","403","units","0","v1230998147","1.13","105.1","E","","","1"
"2018-07","Canada","2016A000011124","Total, excluding crude energy products","Index, 202001=100","403","units","0","v1230998148","1.14","101.2","","","","1"
"2018-07","Canada","2016A000011124","Crop products [M11]","Index, 202001=100","403","units","0","v1230998149","1.15","95.3","","","","1"
"2018-07","Canada","2016A000011124","Wheat [112]","Index, 202001=100","403","units","0","v1230998150","1.16","95.5","","","","1"
"2018-07","Canada","2016A000011124","Canola (including rapeseed) [113]","Index, 202001=100","403","units","0","v1230998151","1.17","105.8","","","","1"
"2018-07","Canada","2016A000011124","Fresh fruit, nuts and vegetables, and pulse crops [114]","Index, 202001=100","403","units","0","v1230998152","1.18","99.7","","","","1"
"2018-07","Canada","2016A000011124","Fresh fruit and nuts [11411]","Index, 202001=100","403","units","0","v1230998153","1.19","99.9","","","","1"
"2018-07","Canada","2016A000011124","Fresh potatoes [11421]","Index, 202001=100","403","units","0","v1230998154","1.20","99.0","","","","1"
"2018-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [11422]","Index, 202001=100","403","units","0","v1230998155","1.21","100.0","E","","","1"
"2018-07","Canada","2016A000011124","Other crop products [115]","Index, 202001=100","403","units","0","v1230998157","1.23","92.5","","","","1"
"2018-07","Canada","2016A000011124","Grains (except wheat) [11511]","Index, 202001=100","403","units","0","v1230998158","1.24","88.3","","","","1"
"2018-07","Canada","2016A000011124","Corn for grain [115111]","Index, 202001=100","403","units","0","v1324952523","1.76","92.3","","","","1"
"2018-07","Canada","2016A000011124","Oats [115113]","Index, 202001=100","403","units","0","v1324952524","1.77","81.3","","","","1"
"2018-07","Canada","2016A000011124","Barley [115114]","Index, 202001=100","403","units","0","v1324952525","1.78","100.5","","","","1"
"2018-07","Canada","2016A000011124","Oilseeds (except canola) [11512]","Index, 202001=100","403","units","0","v1230998159","1.25","92.0","","","","1"
"2018-07","Canada","2016A000011124","Soybeans [115121]","Index, 202001=100","403","units","0","v1324952526","1.79","94.3","","","","1"
"2018-07","Canada","2016A000011124","Oilseeds (except canola and soybeans) [115122]","Index, 202001=100","403","units","0","v1324952527","1.80","90.0","","","","1"
"2018-07","Canada","2016A000011124","Other miscellaneous crop products [11513]","Index, 202001=100","403","units","0","v1230998160","1.26","100.6","","","","1"
"2018-07","Canada","2016A000011124","Floriculture and nursery products, and sod [11514]","Index, 202001=100","403","units","0","v1230998161","1.27","100.3","E","","","1"
"2018-07","Canada","2016A000011124","Animals and animal products [M21]","Index, 202001=100","403","units","0","v1230998165","1.31","104.3","","","","1"
"2018-07","Canada","2016A000011124","Live animals [111]","Index, 202001=100","403","units","0","v1230998166","1.32","108.8","","","","1"
"2018-07","Canada","2016A000011124","Cattle and calves [11111]","Index, 202001=100","403","units","0","v1230998167","1.33","97.0","","","","1"
"2018-07","Canada","2016A000011124","Hogs [11112]","Index, 202001=100","403","units","0","v1230998168","1.34","133.6","","","","1"
"2018-07","Canada","2016A000011124","Poultry [11113]","Index, 202001=100","403","units","0","v1230998169","1.35","98.4","","","","1"
"2018-07","Canada","2016A000011124","Chickens [111131]","Index, 202001=100","403","units","0","v1324952528","1.81","97.6","","","","1"
"2018-07","Canada","2016A000011124","Other live animals [11114]","Index, 202001=100","403","units","0","v1230998170","1.36","92.7","E","","","1"
"2018-07","Canada","2016A000011124","Other animal products [116]","Index, 202001=100","403","units","0","v1230998171","1.37","95.1","","","","1"
"2018-07","Canada","2016A000011124","Eggs in shell [11611]","Index, 202001=100","403","units","0","v1230998172","1.38","95.0","","","","1"
"2018-07","Canada","2016A000011124","Unprocessed milk [11612]","Index, 202001=100","403","units","0","v1230998173","1.39","95.1","","","","1"
"2018-07","Canada","2016A000011124","Raw furskins, and animal products n.e.c. [11613]","Index, 202001=100","403","units","0","v1230998174","1.40","116.2","","","","1"
"2018-07","Canada","2016A000011124","Fish, crustaceans, shellfish and other fishery products [121]","Index, 202001=100","403","units","0","v1230998175","1.41","105.1","","","","1"
"2018-07","Canada","2016A000011124","Fish, crustaceans, shellfish and other fishery products [12111]","Index, 202001=100","403","units","0","v1230998176","1.42","105.1","","","","1"
"2018-07","Canada","2016A000011124","Non-metallic minerals [M31]","Index, 202001=100","403","units","0","v1230998177","1.43","99.8","","","","1"
"2018-07","Canada","2016A000011124","Potash [161]","Index, 202001=100","403","units","0","v1230998178","1.44","98.5","","","","1"
"2018-07","Canada","2016A000011124","Potash [16111]","Index, 202001=100","403","units","0","v1230998179","1.45","98.5","","","","1"
"2018-07","Canada","2016A000011124","Stone, sand, gravel, clay, and refractory minerals [162]","Index, 202001=100","403","units","0","v1230998180","1.46","100.0","","","","1"
"2018-07","Canada","2016A000011124","Stone [16211]","Index, 202001=100","403","units","0","v1230998181","1.47","96.3","","","","1"
"2018-07","Canada","2016A000011124","Crushed stone [162112]","Index, 202001=100","403","units","0","v1324952529","1.82","96.3","","","","1"
"2018-07","Canada","2016A000011124","Sand, gravel, clay, and refractory minerals [16212]","Index, 202001=100","403","units","0","v1230998182","1.48","100.8","","","","1"
"2018-07","Canada","2016A000011124","Diamonds and other non-metallic minerals (except cut gemstones) [163]","Index, 202001=100","403","units","0","v1230998183","1.49","100.1","","","","1"
"2018-07","Canada","2016A000011124","Non-metallic minerals (except diamonds) [16312]","Index, 202001=100","403","units","0","v1230998185","1.51","100.1","","","","1"
"2018-07","Canada","2016A000011124","Logs, pulpwood, natural rubber and other forestry products [M41]","Index, 202001=100","403","units","0","v1230998186","1.52","104.1","","","","1"
"2018-07","Canada","2016A000011124","Logs, pulpwood and other forestry products [131]","Index, 202001=100","403","units","0","v1230998187","1.53","104.9","","","","1"
"2018-07","Canada","2016A000011124","Logs and bolts [13111]","Index, 202001=100","403","units","0","v1230998188","1.54","106.1","E","","","1"
"2018-07","Canada","2016A000011124","Pulpwood [13112]","Index, 202001=100","403","units","0","v1230998189","1.55","90.0","E","","","1"
"2018-07","Canada","2016A000011124","Rough untreated poles, posts and piling [13113]","Index, 202001=100","403","units","0","v1230998190","1.56","106.1","E","","","1"
"2018-07","Canada","2016A000011124","Natural rubber [282M]","Index, 202001=100","403","units","0","v1230998191","1.57","88.6","","","","1"
"2018-07","Canada","2016A000011124","Natural rubber [28211M]","Index, 202001=100","403","units","0","v1230998192","1.58","88.6","","","","1"
"2018-07","Canada","2016A000011124","Metal ores, concentrates and scrap [M61]","Index, 202001=100","403","units","0","v1230998193","1.59","101.3","","","","1"
"2018-07","Canada","2016A000011124","Iron ores and concentrates [151]","Index, 202001=100","403","units","0","v1230998194","1.60","67.7","","","","1"
"2018-07","Canada","2016A000011124","Iron ores and concentrates [15111]","Index, 202001=100","403","units","0","v1230998195","1.61","67.7","","","","1"
"2018-07","Canada","2016A000011124","Copper ores and concentrates [152]","Index, 202001=100","403","units","0","v1230998196","1.62","103.5","E","","","1"
"2018-07","Canada","2016A000011124","Copper ores and concentrates [15211]","Index, 202001=100","403","units","0","v1230998197","1.63","103.5","","","","1"
"2018-07","Canada","2016A000011124","Nickel ores and concentrates [153]","Index, 202001=100","403","units","0","v1230998198","1.64","101.3","E","","","1"
"2018-07","Canada","2016A000011124","Nickel ores and concentrates [15311]","Index, 202001=100","403","units","0","v1230998199","1.65","101.3","","","","1"
"2018-07","Canada","2016A000011124","Radioactive ores and concentrates [154]","Index, 202001=100","403","units","0","v1230998200","1.66","115.1","E","","","1"
"2018-07","Canada","2016A000011124","Radioactive ores and concentrates [15411]","Index, 202001=100","403","units","0","v1230998201","1.67","115.1","","","","1"
"2018-07","Canada","2016A000011124","Other metal ores and concentrates [155]","Index, 202001=100","403","units","0","v1230998202","1.68","94.0","E","","","1"
"2018-07","Canada","2016A000011124","Gold, silver, and platinum group metal ores and concentrates [15511]","Index, 202001=100","403","units","0","v1230998203","1.69","82.6","E","","","1"
"2018-07","Canada","2016A000011124","Gold ores, concentrates and mill bullion [155111]","Index, 202001=100","403","units","0","v1324952530","1.83","80.4","","","","1"
"2018-07","Canada","2016A000011124","Silver ores, concentrates and mill bullion [155112]","Index, 202001=100","403","units","0","v1324952531","1.84","88.1","","","","1"
"2018-07","Canada","2016A000011124","Bauxite and aluminum oxide [15521]","Index, 202001=100","403","units","0","v1230998204","1.70","104.0","E","","","1"
"2018-07","Canada","2016A000011124","Lead and zinc ores and concentrates [15522]","Index, 202001=100","403","units","0","v1230998205","1.71","113.3","","","","1"
"2018-07","Canada","2016A000011124","Other metal ores and concentrates, n.e.c. [15523]","Index, 202001=100","403","units","0","v1230998206","1.72","138.1","","","","1"
"2018-07","Canada","2016A000011124","Waste and scrap of metal [156]","Index, 202001=100","403","units","0","v1230998207","1.73","129.7","","","","1"
"2018-07","Canada","2016A000011124","Waste and scrap of iron and steel [15611]","Index, 202001=100","403","units","0","v1230998208","1.74","113.4","","","","1"
"2018-07","Canada","2016A000011124","Waste and scrap of non-ferrous metals [15612]","Index, 202001=100","403","units","0","v1230998209","1.75","142.5","E","","","1"
"2018-08","Canada","2016A000011124","Total, Raw materials price indexes (RMPI)","Index, 202001=100","403","units","0","v1230998135","1.1","105.7","","","","1"
"2018-08","Canada","2016A000011124","Crude energy products [M51]","Index, 202001=100","403","units","0","v1230998136","1.2","118.2","","","","1"
"2018-08","Canada","2016A000011124","Crude oil and bitumen [141]","Index, 202001=100","403","units","0","v1230998137","1.3","118.9","","","","1"
"2018-08","Canada","2016A000011124","Conventional crude oil [14111]","Index, 202001=100","403","units","0","v1230998138","1.4","118.4","","","","1"
"2018-08","Canada","2016A000011124","Natural gas [142]","Index, 202001=100","403","units","0","v1230998141","1.7","105.1","","","","1"
"2018-08","Canada","2016A000011124","Coal [144]","Index, 202001=100","403","units","0","v1230998142","1.8","107.8","E","","","1"
"2018-08","Canada","2016A000011124","Hard coal [14411]","Index, 202001=100","403","units","0","v1230998143","1.9","108.0","E","","","1"
"2018-08","Canada","2016A000011124","Brown coal [14412]","Index, 202001=100","403","units","0","v1230998144","1.10","108.0","E","","","1"
"2018-08","Canada","2016A000011124","Fuel wood and solid fuel products n.e.c. [14512]","Index, 202001=100","403","units","0","v1230998146","1.12","105.1","E","","","1"
"2018-08","Canada","2016A000011124","Steam and heated or cooled air or water [14513]","Index, 202001=100","403","units","0","v1230998147","1.13","105.1","E","","","1"
"2018-08","Canada","2016A000011124","Total, excluding crude energy products","Index, 202001=100","403","units","0","v1230998148","1.14","97.4","","","","1"
"2018-08","Canada","2016A000011124","Crop products [M11]","Index, 202001=100","403","units","0","v1230998149","1.15","96.1","","","","1"
"2018-08","Canada","2016A000011124","Wheat [112]","Index, 202001=100","403","units","0","v1230998150","1.16","102.3","","","","1"
"2018-08","Canada","2016A000011124","Canola (including rapeseed) [113]","Index, 202001=100","403","units","0","v1230998151","1.17","105.6","","","","1"
"2018-08","Canada","2016A000011124","Fresh fruit, nuts and vegetables, and pulse crops [114]","Index, 202001=100","403","units","0","v1230998152","1.18","96.7","","","","1"
"2018-08","Canada","2016A000011124","Fresh fruit and nuts [11411]","Index, 202001=100","403","units","0","v1230998153","1.19","99.8","","","","1"
"2018-08","Canada","2016A000011124","Fresh potatoes [11421]","Index, 202001=100","403","units","0","v1230998154","1.20","86.6","","","","1"
"2018-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [11422]","Index, 202001=100","403","units","0","v1230998155","1.21","100.0","E","","","1"
"2018-08","Canada","2016A000011124","Other crop products [115]","Index, 202001=100","403","units","0","v1230998157","1.23","93.3","","","","1"
"2018-08","Canada","2016A000011124","Grains (except wheat) [11511]","Index, 202001=100","403","units","0","v1230998158","1.24","91.1","","","","1"
"2018-08","Canada","2016A000011124","Corn for grain [115111]","Index, 202001=100","403","units","0","v1324952523","1.76","95.9","","","","1"
"2018-08","Canada","2016A000011124","Oats [115113]","Index, 202001=100","403","units","0","v1324952524","1.77","84.3","","","","1"
"2018-08","Canada","2016A000011124","Barley [115114]","Index, 202001=100","403","units","0","v1324952525","1.78","101.6","","","","1"
"2018-08","Canada","2016A000011124","Oilseeds (except canola) [11512]","Index, 202001=100","403","units","0","v1230998159","1.25","93.0","","","","1"
"2018-08","Canada","2016A000011124","Soybeans [115121]","Index, 202001=100","403","units","0","v1324952526","1.79","95.9","","","","1"
"2018-08","Canada","2016A000011124","Oilseeds (except canola and soybeans) [115122]","Index, 202001=100","403","units","0","v1324952527","1.80","90.6","","","","1"
"2018-08","Canada","2016A000011124","Other miscellaneous crop products [11513]","Index, 202001=100","403","units","0","v1230998160","1.26","97.3","","","","1"
"2018-08","Canada","2016A000011124","Floriculture and nursery products, and sod [11514]","Index, 202001=100","403","units","0","v1230998161","1.27","99.6","E","","","1"
"2018-08","Canada","2016A000011124","Animals and animal products [M21]","Index, 202001=100","403","units","0","v1230998165","1.31","96.7","","","","1"
"2018-08","Canada","2016A000011124","Live animals [111]","Index, 202001=100","403","units","0","v1230998166","1.32","95.3","","","","1"
"2018-08","Canada","2016A000011124","Cattle and calves [11111]","Index, 202001=100","403","units","0","v1230998167","1.33","93.5","","","","1"
"2018-08","Canada","2016A000011124","Hogs [11112]","Index, 202001=100","403","units","0","v1230998168","1.34","95.5","","","","1"
"2018-08","Canada","2016A000011124","Poultry [11113]","Index, 202001=100","403","units","0","v1230998169","1.35","99.0","","","","1"
"2018-08","Canada","2016A000011124","Chickens [111131]","Index, 202001=100","403","units","0","v1324952528","1.81","98.3","","","","1"
"2018-08","Canada","2016A000011124","Other live animals [11114]","Index, 202001=100","403","units","0","v1230998170","1.36","92.1","E","","","1"
"2018-08","Canada","2016A000011124","Other animal products [116]","Index, 202001=100","403","units","0","v1230998171","1.37","95.1","","","","1"
"2018-08","Canada","2016A000011124","Eggs in shell [11611]","Index, 202001=100","403","units","0","v1230998172","1.38","95.0","","","","1"
"2018-08","Canada","2016A000011124","Unprocessed milk [11612]","Index, 202001=100","403","units","0","v1230998173","1.39","95.1","","","","1"
"2018-08","Canada","2016A000011124","Raw furskins, and animal products n.e.c. [11613]","Index, 202001=100","403","units","0","v1230998174","1.40","116.2","","","","1"
"2018-08","Canada","2016A000011124","Fish, crustaceans, shellfish and other fishery products [121]","Index, 202001=100","403","units","0","v1230998175","1.41","106.0","","","","1"
"2018-08","Canada","2016A000011124","Fish, crustaceans, shellfish and other fishery products [12111]","Index, 202001=100","403","units","0","v1230998176","1.42","106.0","","","","1"
"2018-08","Canada","2016A000011124","Non-metallic minerals [M31]","Index, 202001=100","403","units","0","v1230998177","1.43","99.5","","","","1"
"2018-08","Canada","2016A000011124","Potash [161]","Index, 202001=100","403","units","0","v1230998178","1.44","97.8","","","","1"
"2018-08","Canada","2016A000011124","Potash [16111]","Index, 202001=100","403","units","0","v1230998179","1.45","97.8","","","","1"
"2018-08","Canada","2016A000011124","Stone, sand, gravel, clay, and refractory minerals [162]","Index, 202001=100","403","units","0","v1230998180","1.46","99.6","","","","1"
"2018-08","Canada","2016A000011124","Stone [16211]","Index, 202001=100","403","units","0","v1230998181","1.47","94.5","","","","1"
"2018-08","Canada","2016A000011124","Crushed stone [162112]","Index, 202001=100","403","units","0","v1324952529","1.82","94.5","","","","1"
"2018-08","Canada","2016A000011124","Sand, gravel, clay, and refractory minerals [16212]","Index, 202001=100","403","units","0","v1230998182","1.48","100.6","","","","1"
"2018-08","Canada","2016A000011124","Diamonds and other non-metallic minerals (except cut gemstones) [163]","Index, 202001=100","403","units","0","v1230998183","1.49","100.4","","","","1"
"2018-08","Canada","2016A000011124","Non-metallic minerals (except diamonds) [16312]","Index, 202001=100","403","units","0","v1230998185","1.51","100.4","","","","1"
"2018-08","Canada","2016A000011124","Logs, pulpwood, natural rubber and other forestry products [M41]","Index, 202001=100","403","units","0","v1230998186","1.52","105.1","","","","1"
"2018-08","Canada","2016A000011124","Logs, pulpwood and other forestry products [131]","Index, 202001=100","403","units","0","v1230998187","1.53","105.9","","","","1"
"2018-08","Canada","2016A000011124","Logs and bolts [13111]","Index, 202001=100","403","units","0","v1230998188","1.54","106.7","E","","","1"
"2018-08","Canada","2016A000011124","Pulpwood [13112]","Index, 202001=100","403","units","0","v1230998189","1.55","95.5","E","","","1"
"2018-08","Canada","2016A000011124","Rough untreated poles, posts and piling [13113]","Index, 202001=100","403","units","0","v1230998190","1.56","106.7","E","","","1"
"2018-08","Canada","2016A000011124","Natural rubber [282M]","Index, 202001=100","403","units","0","v1230998191","1.57","88.9","","","","1"
"2018-08","Canada","2016A000011124","Natural rubber [28211M]","Index, 202001=100","403","units","0","v1230998192","1.58","88.9","","","","1"
"2018-08","Canada","2016A000011124","Metal ores, concentrates and scrap [M61]","Index, 202001=100","403","units","0","v1230998193","1.59","97.4","","","","1"
"2018-08","Canada","2016A000011124","Iron ores and concentrates [151]","Index, 202001=100","403","units","0","v1230998194","1.60","69.9","","","","1"
"2018-08","Canada","2016A000011124","Iron ores and concentrates [15111]","Index, 202001=100","403","units","0","v1230998195","1.61","69.9","","","","1"
"2018-08","Canada","2016A000011124","Copper ores and concentrates [152]","Index, 202001=100","403","units","0","v1230998196","1.62","99.4","E","","","1"
"2018-08","Canada","2016A000011124","Copper ores and concentrates [15211]","Index, 202001=100","403","units","0","v1230998197","1.63","99.4","","","","1"
"2018-08","Canada","2016A000011124","Nickel ores and concentrates [153]","Index, 202001=100","403","units","0","v1230998198","1.64","97.4","E","","","1"
"2018-08","Canada","2016A000011124","Nickel ores and concentrates [15311]","Index, 202001=100","403","units","0","v1230998199","1.65","97.4","","","","1"
"2018-08","Canada","2016A000011124","Radioactive ores and concentrates [154]","Index, 202001=100","403","units","0","v1230998200","1.66","114.3","E","","","1"
"2018-08","Canada","2016A000011124","Radioactive ores and concentrates [15411]","Index, 202001=100","403","units","0","v1230998201","1.67","114.3","","","","1"
"2018-08","Canada","2016A000011124","Other metal ores and concentrates [155]","Index, 202001=100","403","units","0","v1230998202","1.68","88.8","E","","","1"
"2018-08","Canada","2016A000011124","Gold, silver, and platinum group metal ores and concentrates [15511]","Index, 202001=100","403","units","0","v1230998203","1.69","77.2","E","","","1"
"2018-08","Canada","2016A000011124","Gold ores, concentrates and mill bullion [155111]","Index, 202001=100","403","units","0","v1324952530","1.83","76.0","","","","1"
"2018-08","Canada","2016A000011124","Silver ores, concentrates and mill bullion [155112]","Index, 202001=100","403","units","0","v1324952531","1.84","80.2","","","","1"
"2018-08","Canada","2016A000011124","Bauxite and aluminum oxide [15521]","Index, 202001=100","403","units","0","v1230998204","1.70","103.7","E","","","1"
"2018-08","Canada","2016A000011124","Lead and zinc ores and concentrates [15522]","Index, 202001=100","403","units","0","v1230998205","1.71","105.7","","","","1"
"2018-08","Canada","2016A000011124","Other metal ores and concentrates, n.e.c. [15523]","Index, 202001=100","403","units","0","v1230998206","1.72","132.7","","","","1"
"2018-08","Canada","2016A000011124","Waste and scrap of metal [156]","Index, 202001=100","403","units","0","v1230998207","1.73","127.4","","","","1"
"2018-08","Canada","2016A000011124","Waste and scrap of iron and steel [15611]","Index, 202001=100","403","units","0","v1230998208","1.74","111.8","","","","1"
"2018-08","Canada","2016A000011124","Waste and scrap of non-ferrous metals [15612]","Index, 202001=100","403","units","0","v1230998209","1.75","139.7","E","","","1"
"2018-09","Canada","2016A000011124","Total, Raw materials price indexes (RMPI)","Index, 202001=100","403","units","0","v1230998135","1.1","104.8","","","","1"
"2018-09","Canada","2016A000011124","Crude energy products [M51]","Index, 202001=100","403","units","0","v1230998136","1.2","117.3","","","","1"
"2018-09","Canada","2016A000011124","Crude oil and bitumen [141]","Index, 202001=100","403","units","0","v1230998137","1.3","118.0","","","","1"
"2018-09","Canada","2016A000011124","Conventional crude oil [14111]","Index, 202001=100","403","units","0","v1230998138","1.4","117.5","","","","1"
"2018-09","Canada","2016A000011124","Natural gas [142]","Index, 202001=100","403","units","0","v1230998141","1.7","105.2","","","","1"
"2018-09","Canada","2016A000011124","Coal [144]","Index, 202001=100","403","units","0","v1230998142","1.8","107.7","E","","","1"
"2018-09","Canada","2016A000011124","Hard coal [14411]","Index, 202001=100","403","units","0","v1230998143","1.9","107.8","E","","","1"
"2018-09","Canada","2016A000011124","Brown coal [14412]","Index, 202001=100","403","units","0","v1230998144","1.10","107.8","E","","","1"
"2018-09","Canada","2016A000011124","Fuel wood and solid fuel products n.e.c. [14512]","Index, 202001=100","403","units","0","v1230998146","1.12","105.0","E","","","1"
"2018-09","Canada","2016A000011124","Steam and heated or cooled air or water [14513]","Index, 202001=100","403","units","0","v1230998147","1.13","105.2","E","","","1"
"2018-09","Canada","2016A000011124","Total, excluding crude energy products","Index, 202001=100","403","units","0","v1230998148","1.14","96.3","","","","1"
"2018-09","Canada","2016A000011124","Crop products [M11]","Index, 202001=100","403","units","0","v1230998149","1.15","95.1","","","","1"
"2018-09","Canada","2016A000011124","Wheat [112]","Index, 202001=100","403","units","0","v1230998150","1.16","100.4","","","","1"
"2018-09","Canada","2016A000011124","Canola (including rapeseed) [113]","Index, 202001=100","403","units","0","v1230998151","1.17","104.2","","","","1"
"2018-09","Canada","2016A000011124","Fresh fruit, nuts and vegetables, and pulse crops [114]","Index, 202001=100","403","units","0","v1230998152","1.18","96.7","","","","1"
"2018-09","Canada","2016A000011124","Fresh fruit and nuts [11411]","Index, 202001=100","403","units","0","v1230998153","1.19","100.3","","","","1"
"2018-09","Canada","2016A000011124","Fresh potatoes [11421]","Index, 202001=100","403","units","0","v1230998154","1.20","86.0","","","","1"
"2018-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [11422]","Index, 202001=100","403","units","0","v1230998155","1.21","100.0","E","","","1"
