,REF_DATE,GEO,DGUID,New housing price indexes,UOM,UOM_ID,VALUE
154,1993-11,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.0
155,1993-12,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.0
156,1994-01,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.7
157,1994-02,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.7
158,1994-03,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.7
159,1994-04,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.7
160,1994-05,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.2
161,1994-06,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.3
162,1994-07,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.3
163,1994-08,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.5
164,1994-09,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.5
165,1994-10,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.5
166,1994-11,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.4
167,1994-12,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.4
168,1995-01,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.4
169,1995-02,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.4
170,1995-03,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.9
171,1995-04,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.9
172,1995-05,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.9
173,1995-06,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.4
174,1995-07,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.4
175,1995-08,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.8
176,1995-09,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.8
177,1995-10,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.8
178,1995-11,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.1
179,1995-12,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.1
180,1996-01,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.0
181,1996-02,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.0
182,1996-03,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,83.9
183,1996-04,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,83.8
184,1996-05,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,83.0
185,1996-06,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,83.3
186,1996-07,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,83.3
187,1996-08,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,83.3
188,1996-09,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,83.3
189,1996-10,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,83.2
190,1996-11,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,83.3
191,1996-12,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,83.3
192,1997-01,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,83.3
193,1997-02,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,82.7
194,1997-03,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,82.9
195,1997-04,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,80.5
196,1997-05,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,80.1
197,1997-06,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,80.0
198,1997-07,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.8
199,1997-08,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.5
200,1997-09,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.4
201,1997-10,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.5
202,1997-11,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.5
203,1997-12,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.6
204,1998-01,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.4
205,1998-02,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.2
206,1998-03,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.1
207,1998-04,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.8
208,1998-05,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.5
209,1998-06,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.4
210,1998-07,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.4
