,REF_DATE,GEO,DGUID,New housing price indexes,UOM,UOM_ID,VALUE
233,2000-06,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,53.8
234,2000-07,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,53.5
235,2000-08,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,53.8
236,2000-09,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,54.0
237,2000-10,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,54.0
238,2000-11,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,54.1
239,2000-12,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,53.8
240,2001-01,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,53.8
241,2001-02,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,54.1
242,2001-03,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,54.1
243,2001-04,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,54.3
244,2001-05,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,54.6
245,2001-06,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,55.0
246,2001-07,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,55.3
247,2001-08,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,55.2
248,2001-09,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,55.7
249,2001-10,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,56.1
250,2001-11,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,55.5
251,2001-12,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,55.7
252,2002-01,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,55.9
253,2002-02,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,56.4
254,2002-03,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,56.2
255,2002-04,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,56.9
256,2002-05,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,57.6
257,2002-06,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,58.1
258,2002-07,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,58.4
259,2002-08,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,58.7
260,2002-09,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,59.1
261,2002-10,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,60.7
262,2002-11,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,61.3
263,2002-12,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,61.5
264,2003-01,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,61.5
265,2003-02,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,61.5
266,2003-03,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,62.2
267,2003-04,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,62.5
268,2003-05,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,62.8
269,2003-06,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,62.8
270,2003-07,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,63.7
271,2003-08,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,64.0
272,2003-09,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,63.8
273,2003-10,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,64.1
274,2003-11,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,64.5
275,2003-12,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,64.4
276,2004-01,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,64.6
277,2004-02,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,65.3
278,2004-03,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,64.9
279,2004-04,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,65.5
280,2004-05,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,66.7
281,2004-06,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,67.2
282,2004-07,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,67.5
283,2004-08,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,67.4
284,2004-09,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,68.1
285,2004-10,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,68.4
286,2004-11,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,69.6
287,2004-12,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,69.5
288,2005-01,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,69.8
289,2005-02,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,70.1
290,2005-03,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,70.2
291,2005-04,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,71.0
292,2005-05,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,71.9
293,2005-06,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,71.8
294,2005-07,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,72.3
295,2005-08,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,71.8
296,2005-09,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,72.0
297,2005-10,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,72.5
298,2005-11,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,72.2
299,2005-12,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,73.0
300,2006-01,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",347,73.8
