,REF_DATE,GEO_x,New housing price indexes_x,UOM_x,HPI_atlantic,GEO_y,New housing price indexes_y,UOM_y,HPI_nfland_labrador,GEO_x,New housing price indexes_x,UOM_x,HPI_charlottetown_pei,GEO_y,New housing price indexes_y,UOM_y,HPI_halifax_ns,GEO_x,New housing price indexes_x,UOM_x,HPI_stjohn_fredericton_moncton,GEO_y,New housing price indexes_y,UOM_y,HPI_quebec_qc,GEO_x,New housing price indexes_x,UOM_x,HPI_sherbrooke_qc,GEO_y,New housing price indexes_y,UOM_y,HPI_troisriv_qc,GEO_x,New housing price indexes_x,UOM_x,HPI_mtl_qc,GEO_y,New housing price indexes_y,UOM_y,HPI_ottawa_gatineau_qc,GEO_x,New housing price indexes_x,UOM_x,HPI_ottawa_gatineau_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_oshawa_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_toronto_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_hamilton_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_guelph_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_london_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_windsor_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_sudbury_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_prairie_region,GEO_y,New housing price indexes_y,UOM_y,HPI_winnipeg_manitoba,GEO_x,New housing price indexes_x,UOM_x,HPI_edmonton_alb,GEO_y,New housing price indexes_y,UOM_y,HPI_calgary_alb,GEO_x,New housing price indexes_x,UOM_x,HPI_victoria_bc,GEO_y,New housing price indexes_y,UOM_y,HPI_vancouver_bc,GEO,New housing price indexes,UOM,HPI_kelowna_bc
298,2005-11,Atlantic Region,House only,"Index, 201612=100",77.4,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",64.0,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",98.4,"Halifax, Nova Scotia",House only,"Index, 201612=100",77.9,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",89.2,"Québec, Quebec",House only,"Index, 201612=100",85.9,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",79.5,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",83.6,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",61.0,"Hamilton, Ontario",House only,"Index, 201612=100",72.2,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",73.7,"Windsor, Ontario",House only,"Index, 201612=100",97.9,"Greater Sudbury, Ontario",House only,"Index, 201612=100",86.4,Prairie Region,House only,"Index, 201612=100",65.9,"Winnipeg, Manitoba",House only,"Index, 201612=100",63.9,"Edmonton, Alberta",House only,"Index, 201612=100",71.7,"Calgary, Alberta",House only,"Index, 201612=100",62.9,"Victoria, British Columbia",House only,"Index, 201612=100",138.1,"Vancouver, British Columbia",House only,"Index, 201612=100",83.6,"Kelowna, British Columbia",House only,"Index, 201612=100",
299,2005-12,Atlantic Region,House only,"Index, 201612=100",77.4,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",64.1,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",97.9,"Halifax, Nova Scotia",House only,"Index, 201612=100",77.9,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",89.2,"Québec, Quebec",House only,"Index, 201612=100",85.9,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",79.4,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",83.6,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",61.0,"Hamilton, Ontario",House only,"Index, 201612=100",73.0,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",74.3,"Windsor, Ontario",House only,"Index, 201612=100",97.6,"Greater Sudbury, Ontario",House only,"Index, 201612=100",85.9,Prairie Region,House only,"Index, 201612=100",68.3,"Winnipeg, Manitoba",House only,"Index, 201612=100",64.5,"Edmonton, Alberta",House only,"Index, 201612=100",72.8,"Calgary, Alberta",House only,"Index, 201612=100",66.4,"Victoria, British Columbia",House only,"Index, 201612=100",136.0,"Vancouver, British Columbia",House only,"Index, 201612=100",84.0,"Kelowna, British Columbia",House only,"Index, 201612=100",
300,2006-01,Atlantic Region,House only,"Index, 201612=100",77.6,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",64.1,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",96.3,"Halifax, Nova Scotia",House only,"Index, 201612=100",77.9,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",90.2,"Québec, Quebec",House only,"Index, 201612=100",86.2,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",79.7,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",83.8,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",61.6,"Hamilton, Ontario",House only,"Index, 201612=100",73.8,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",75.6,"Windsor, Ontario",House only,"Index, 201612=100",98.2,"Greater Sudbury, Ontario",House only,"Index, 201612=100",85.9,Prairie Region,House only,"Index, 201612=100",69.9,"Winnipeg, Manitoba",House only,"Index, 201612=100",64.6,"Edmonton, Alberta",House only,"Index, 201612=100",75.0,"Calgary, Alberta",House only,"Index, 201612=100",68.0,"Victoria, British Columbia",House only,"Index, 201612=100",135.6,"Vancouver, British Columbia",House only,"Index, 201612=100",85.6,"Kelowna, British Columbia",House only,"Index, 201612=100",
301,2006-02,Atlantic Region,House only,"Index, 201612=100",77.7,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",64.4,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",95.9,"Halifax, Nova Scotia",House only,"Index, 201612=100",77.9,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",90.3,"Québec, Quebec",House only,"Index, 201612=100",86.8,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",80.1,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",83.8,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",61.7,"Hamilton, Ontario",House only,"Index, 201612=100",73.7,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",76.1,"Windsor, Ontario",House only,"Index, 201612=100",98.2,"Greater Sudbury, Ontario",House only,"Index, 201612=100",86.4,Prairie Region,House only,"Index, 201612=100",71.4,"Winnipeg, Manitoba",House only,"Index, 201612=100",65.0,"Edmonton, Alberta",House only,"Index, 201612=100",76.0,"Calgary, Alberta",House only,"Index, 201612=100",70.0,"Victoria, British Columbia",House only,"Index, 201612=100",135.6,"Vancouver, British Columbia",House only,"Index, 201612=100",86.9,"Kelowna, British Columbia",House only,"Index, 201612=100",
302,2006-03,Atlantic Region,House only,"Index, 201612=100",78.0,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",64.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",97.9,"Halifax, Nova Scotia",House only,"Index, 201612=100",77.9,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",91.0,"Québec, Quebec",House only,"Index, 201612=100",86.8,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",80.3,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",83.9,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",61.9,"Hamilton, Ontario",House only,"Index, 201612=100",74.4,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",76.2,"Windsor, Ontario",House only,"Index, 201612=100",98.2,"Greater Sudbury, Ontario",House only,"Index, 201612=100",86.2,Prairie Region,House only,"Index, 201612=100",74.4,"Winnipeg, Manitoba",House only,"Index, 201612=100",65.5,"Edmonton, Alberta",House only,"Index, 201612=100",77.4,"Calgary, Alberta",House only,"Index, 201612=100",74.3,"Victoria, British Columbia",House only,"Index, 201612=100",136.6,"Vancouver, British Columbia",House only,"Index, 201612=100",87.3,"Kelowna, British Columbia",House only,"Index, 201612=100",
303,2006-04,Atlantic Region,House only,"Index, 201612=100",78.0,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",64.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",97.9,"Halifax, Nova Scotia",House only,"Index, 201612=100",77.9,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",91.0,"Québec, Quebec",House only,"Index, 201612=100",86.8,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",81.1,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",84.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",62.3,"Hamilton, Ontario",House only,"Index, 201612=100",74.7,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",76.8,"Windsor, Ontario",House only,"Index, 201612=100",96.4,"Greater Sudbury, Ontario",House only,"Index, 201612=100",86.8,Prairie Region,House only,"Index, 201612=100",77.6,"Winnipeg, Manitoba",House only,"Index, 201612=100",65.7,"Edmonton, Alberta",House only,"Index, 201612=100",79.7,"Calgary, Alberta",House only,"Index, 201612=100",78.8,"Victoria, British Columbia",House only,"Index, 201612=100",136.3,"Vancouver, British Columbia",House only,"Index, 201612=100",88.4,"Kelowna, British Columbia",House only,"Index, 201612=100",
304,2006-05,Atlantic Region,House only,"Index, 201612=100",78.2,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",64.5,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.2,"Halifax, Nova Scotia",House only,"Index, 201612=100",77.9,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",91.3,"Québec, Quebec",House only,"Index, 201612=100",87.1,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",81.4,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",84.9,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",62.5,"Hamilton, Ontario",House only,"Index, 201612=100",74.5,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",76.1,"Windsor, Ontario",House only,"Index, 201612=100",96.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",86.6,Prairie Region,House only,"Index, 201612=100",80.8,"Winnipeg, Manitoba",House only,"Index, 201612=100",66.6,"Edmonton, Alberta",House only,"Index, 201612=100",83.5,"Calgary, Alberta",House only,"Index, 201612=100",82.2,"Victoria, British Columbia",House only,"Index, 201612=100",134.3,"Vancouver, British Columbia",House only,"Index, 201612=100",88.8,"Kelowna, British Columbia",House only,"Index, 201612=100",
305,2006-06,Atlantic Region,House only,"Index, 201612=100",78.2,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",64.5,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.2,"Halifax, Nova Scotia",House only,"Index, 201612=100",78.0,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",91.1,"Québec, Quebec",House only,"Index, 201612=100",87.2,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",81.6,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",84.8,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",62.8,"Hamilton, Ontario",House only,"Index, 201612=100",75.3,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",76.0,"Windsor, Ontario",House only,"Index, 201612=100",97.3,"Greater Sudbury, Ontario",House only,"Index, 201612=100",86.3,Prairie Region,House only,"Index, 201612=100",85.1,"Winnipeg, Manitoba",House only,"Index, 201612=100",67.0,"Edmonton, Alberta",House only,"Index, 201612=100",88.0,"Calgary, Alberta",House only,"Index, 201612=100",87.3,"Victoria, British Columbia",House only,"Index, 201612=100",134.6,"Vancouver, British Columbia",House only,"Index, 201612=100",89.0,"Kelowna, British Columbia",House only,"Index, 201612=100",
306,2006-07,Atlantic Region,House only,"Index, 201612=100",79.0,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",66.5,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.7,"Halifax, Nova Scotia",House only,"Index, 201612=100",78.3,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",91.6,"Québec, Quebec",House only,"Index, 201612=100",87.2,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",81.6,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",85.6,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",63.1,"Hamilton, Ontario",House only,"Index, 201612=100",76.9,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",76.1,"Windsor, Ontario",House only,"Index, 201612=100",97.9,"Greater Sudbury, Ontario",House only,"Index, 201612=100",86.3,Prairie Region,House only,"Index, 201612=100",87.3,"Winnipeg, Manitoba",House only,"Index, 201612=100",67.5,"Edmonton, Alberta",House only,"Index, 201612=100",89.1,"Calgary, Alberta",House only,"Index, 201612=100",90.5,"Victoria, British Columbia",House only,"Index, 201612=100",132.5,"Vancouver, British Columbia",House only,"Index, 201612=100",89.8,"Kelowna, British Columbia",House only,"Index, 201612=100",
307,2006-08,Atlantic Region,House only,"Index, 201612=100",79.0,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",66.4,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.8,"Halifax, Nova Scotia",House only,"Index, 201612=100",78.3,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",91.5,"Québec, Quebec",House only,"Index, 201612=100",87.2,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",82.2,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",86.2,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",63.5,"Hamilton, Ontario",House only,"Index, 201612=100",77.2,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",77.7,"Windsor, Ontario",House only,"Index, 201612=100",97.9,"Greater Sudbury, Ontario",House only,"Index, 201612=100",86.7,Prairie Region,House only,"Index, 201612=100",90.4,"Winnipeg, Manitoba",House only,"Index, 201612=100",67.7,"Edmonton, Alberta",House only,"Index, 201612=100",93.2,"Calgary, Alberta",House only,"Index, 201612=100",93.9,"Victoria, British Columbia",House only,"Index, 201612=100",133.6,"Vancouver, British Columbia",House only,"Index, 201612=100",92.9,"Kelowna, British Columbia",House only,"Index, 201612=100",
308,2006-09,Atlantic Region,House only,"Index, 201612=100",78.9,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",66.1,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.5,"Halifax, Nova Scotia",House only,"Index, 201612=100",78.3,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",91.6,"Québec, Quebec",House only,"Index, 201612=100",87.2,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",82.3,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",86.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",63.5,"Hamilton, Ontario",House only,"Index, 201612=100",77.2,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",78.8,"Windsor, Ontario",House only,"Index, 201612=100",97.9,"Greater Sudbury, Ontario",House only,"Index, 201612=100",86.7,Prairie Region,House only,"Index, 201612=100",91.6,"Winnipeg, Manitoba",House only,"Index, 201612=100",68.3,"Edmonton, Alberta",House only,"Index, 201612=100",95.9,"Calgary, Alberta",House only,"Index, 201612=100",94.3,"Victoria, British Columbia",House only,"Index, 201612=100",133.7,"Vancouver, British Columbia",House only,"Index, 201612=100",93.8,"Kelowna, British Columbia",House only,"Index, 201612=100",
309,2006-10,Atlantic Region,House only,"Index, 201612=100",78.9,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",66.1,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.5,"Halifax, Nova Scotia",House only,"Index, 201612=100",78.3,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",91.6,"Québec, Quebec",House only,"Index, 201612=100",87.3,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",82.6,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",86.4,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",63.5,"Hamilton, Ontario",House only,"Index, 201612=100",77.5,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",78.8,"Windsor, Ontario",House only,"Index, 201612=100",97.2,"Greater Sudbury, Ontario",House only,"Index, 201612=100",87.1,Prairie Region,House only,"Index, 201612=100",91.8,"Winnipeg, Manitoba",House only,"Index, 201612=100",68.6,"Edmonton, Alberta",House only,"Index, 201612=100",97.7,"Calgary, Alberta",House only,"Index, 201612=100",93.6,"Victoria, British Columbia",House only,"Index, 201612=100",132.4,"Vancouver, British Columbia",House only,"Index, 201612=100",94.4,"Kelowna, British Columbia",House only,"Index, 201612=100",
310,2006-11,Atlantic Region,House only,"Index, 201612=100",79.3,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",66.6,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",100.2,"Halifax, Nova Scotia",House only,"Index, 201612=100",78.8,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",91.5,"Québec, Quebec",House only,"Index, 201612=100",87.3,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",83.0,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",86.8,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",63.7,"Hamilton, Ontario",House only,"Index, 201612=100",77.9,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",77.9,"Windsor, Ontario",House only,"Index, 201612=100",96.1,"Greater Sudbury, Ontario",House only,"Index, 201612=100",87.6,Prairie Region,House only,"Index, 201612=100",92.5,"Winnipeg, Manitoba",House only,"Index, 201612=100",68.7,"Edmonton, Alberta",House only,"Index, 201612=100",99.3,"Calgary, Alberta",House only,"Index, 201612=100",93.9,"Victoria, British Columbia",House only,"Index, 201612=100",132.4,"Vancouver, British Columbia",House only,"Index, 201612=100",94.5,"Kelowna, British Columbia",House only,"Index, 201612=100",
